adult,age group,condition,custom_label_1,custom_label_2,gender,id,is_bundle,mpn,product_brand,product_category,product_currency,product_description,product_gtin,product_id,product_image,product_instock,product_name,product_price,product_size,product_type,product_url,short_title,unit_pricing_measure,custom_label_3,custom_label_0,product_sale_price,parent_category,subcategory,child_category
False,adult,new,,,female,PPLWEL15N22W,False,LOPPLWEL15N22W,L'Occitane en Provence,475,EUR,This Craker contains: a Verbena Hand Cream 10ml and a Verbena Shower Gel 30ml.,,PPLWEL15N22W,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwd60c1990/large/PPLWEL15N22W.jpg?sw=1200&sh=1200&sfrm=png,in stock,Cracker Verbena - L'Occitane en Provence,6.0, ,Regalos>¿Qué buscas?>Detalles para regalar,https://es.loccitane.com/cracker-verbena-PPLWEL15N22W.html,Cracker Verbena,,,,,Gifts,What do you look for?,Gift Ideas
False,adult,new,,,female,PPLWEL35N22W,False,LOPPLWEL35N22W,L'Occitane en Provence,Regalos>Cofres de Regalo de Cuerpo,EUR,"This beautiful metal box contains: a Shea Butter Hand Cream 10 ml, a Shea Butter Foot Cream 10 ml and a Shea Butter Shower Oil 35 ml.",,PPLWEL35N22W,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwb098d071/large/PPLWEL35N22W.jpg?sw=1200&sh=1200&sfrm=png,in stock,Cajita Trío Karité - L'Occitane en Provence,13.0, ,Regalos>Cofres de Regalo de Cuerpo,https://es.loccitane.com/cajita-trio-karite-PPLWEL35N22W.html,Shea Butter Trio Box,,,SALES,11.0,Gifts,not available,Body Gift Boxes
False,adult,new,,,female,PPLWEL50N22W,False,LOPPLWEL50N22W,L'Occitane en Provence,475,EUR,"This beautiful box contains: Almond Soap 50g, Almond Hand Cream 10ml, Almond Shower Oil 35ml and Almond Milk Concentrate 20ml.",,PPLWEL50N22W,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwab8c2646/large/PPLWEL50N22W.jpg?sw=1200&sh=1200&sfrm=png,in stock,Cofre Rutina Almendra - L'Occitane en Provence,17.5, ,Regalos>¿Qué buscas?>Detalles para regalar,https://es.loccitane.com/cofre-rutina-almendra-PPLWEL50N22W.html,Almond Routine Chest,,,SALES,14.0,Gifts,What do you look for?,Gift Ideas
False,adult,new,,,female,PPLWEL60N22W,False,LOPPLWEL60N22W,L'Occitane en Provence,Regalos>Cofres de Regalo de Cuerpo,EUR,"Your routine contains: an Immortelle Reset Night Serum 5ml, an Immortelle Precious Essential Water 30ml, an Immortelle Precious Cream 4ml and a Soothing Hair Care 6ml.",,PPLWEL60N22W,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw2b1a5327/large/PPLWEL60N22W.jpg?sw=1200&sh=1200&sfrm=png,in stock,Rutina de Rostro Siempreviva - L'Occitane en Provence,25.5, ,Regalos>Cofres de Regalo de Cuerpo,https://es.loccitane.com/rutina-de-rostro-siempreviva-PPLWEL60N22W.html,Evergreen Face Routine,,,SALES,21.0,Gifts,not available,Body Gift Boxes
False,adult,new,,,female,PPLWELC1N21W,False,LOPPLWELC1N21W,L'Occitane en Provence,475,EUR,This mini box contains: One Almond Hand Cream 10ml One Osmanthus Soap 50g One beautiful L'Occitane box,3000000221938.0,PPLWELC1N21W,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw6c50c2e3/large/PPLWELC1N21W.jpg?sw=1200&sh=1200&sfrm=png,in stock,Minicofre de Belleza - L'Occitane en Provence,8.5, ,Regalos>¿Qué buscas?>Detalles para regalar,https://es.loccitane.com/minicofre-de-belleza-PPLWELC1N21W.html,Mini Beauty Chest,,,SALES,6.5,Gifts,What do you look for?,Gift Ideas
False,adult,new,STANDARD PRODUCT,Flores de Cerezo,female,24GM075C21,False,LO24GM075C21,L'Occitane en Provence,2592,EUR,"This hand gel with a slushy texture, surprising and sensory, delicately melts on the skin, leaving it moisturized and enveloped in a fresh, floral and fruity scent, which will remind you of fruit and flower infusions.This Cherry Blossom Infusion Fruitée Slushy Hand Gel contains floral water from cherry blossoms and an extract of Luberon cherry.Signature ""Babeth Lafon X L'OCCITANE en Provence"".",3253581728888.0,24GM075C21,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw1642d28d/large/24GM075C21.jpg?sw=1200&sh=1200&sfrm=png,in stock,Gel de Manos Granizado Flores de Cerezo Infusion Fruitée 75ml - L'Occitane en Provence,18.0,75 ml,Manos>Crema de manos,https://es.loccitane.com/gel-de-manos-granizado-flores-de-cerezo-infusion-fruitee-24GM075C21.html,Cherry Blossom Infusion Fruitée Granulated Hand Gel,75ml,,SALES,9.5,Hands,not available,Hand cream
False,adult,new,REFILL,Almendra,female,29RH500A15,False,LO29RH500A15,L'Occitane en Provence,2747,EUR,"Reduce, reuse and replenish. This Almond Shower Oil Ecorecharge, respects the hydrolipidic film and leaves a subtle and appetizing aroma of fresh almond, for a delicious skin!",3253581359273.0,29RH500A15,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw991fefab/large/29RH500A15.jpg?sw=1200&sh=1200&sfrm=png,in stock,Ecorrecarga aceite de ducha Almendra 500ml - L'Occitane en Provence,31.0,500 ml,Cuerpo>Gel de ducha,https://es.loccitane.com/ecorrecarga-aceite-de-ducha-almendra-29RH500A15.html,Ecorrecarga Almond Shower Oil,500ml,Best Seller,,,Body,not available,Shower gel
False,adult,new,STANDARD PRODUCT,Almendra,female,29SC100A23,False,LO29SC100A23,L'Occitane en Provence,Cuerpo>Brumas de cuerpo,EUR,"Enriched with almond oil from Provence and glycerin, this lightly sprayed mist moisturizes the skin all day long and, with its antioxidant fragrance, helps protect the skin from external aggressions, such as damage caused by pollution. Skin feels more comfortable and looks more radiant, enveloped with the subtle, indulgent scent of fresh almonds. WHY YOU'LL LOVE IT- The perfect complement to your Almond routine- Easy application- Fast absorption without a sticky finish- Fresh, long-lasting fragrance Efficacy test on 10 volunteers All day use: Use test on 31 volunteers",3253581765296.0,29SC100A23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw78535af0/large/29SC100A23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Bruma de Cuerpo Perfumada Almendra 100ml - L'Occitane en Provence,39.0,100 ml,Cuerpo>Brumas de cuerpo,https://es.loccitane.com/bruma-de-cuerpo-perfumada-almendra-100ml-29SC100A23.html,Almond Scented Body Mist 100ml,100ml,,,,Body,not available,Body Mists
False,adult,new,,,female,PPLDUOAMD17,False,LOPPLDUOAMD17,L'Occitane en Provence,2747,EUR,Almond Shower Oil Duo - L'Occitane en Provence,3000000128121.0,PPLDUOAMD17,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw37848f0a/large/PPLDUOAMD17.jpg?sw=1200&sh=1200&sfrm=png,in stock,Dúo Aceite de Ducha Almendra - L'Occitane en Provence,62.0, ,Cuerpo>Gel de ducha,https://es.loccitane.com/duo-aceite-de-ducha-almendra-PPLDUOAMD17.html,Almond Shower Oil Duo,,,,,Body,not available,Shower gel
False,adult,new,,,female,PPLDUOECOALM18,False,LOPPLDUOECOALM18,L'Occitane en Provence,2747,EUR,Almond Shower Oil and its Ecorrecharge - L'Occitane en Provence,3000000134702.0,PPLDUOECOALM18,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw5551b778/large/PPLDUOECOALM18.jpg?sw=1200&sh=1200&sfrm=png,in stock,Aceite de Ducha Almendra y su Ecorrecarga - L'Occitane en Provence,51.0, ,Cuerpo>Gel de ducha,https://es.loccitane.com/aceite-de-ducha-almendra-y-su-ecorrecarga-PPLDUOECOALM18.html,Almond Shower Oil and its Ecological Charge,,,,,Body,not available,Shower gel
False,adult,new,,Almendra,female,PPLDUOHUIL23W,False,LOPPLDUOHUIL23W,L'Occitane en Provence,Regalos>Cofres de Regalo de Cuerpo,EUR,Get your favorite product with its eco refill! Inside: an almond shower oil and its eco refill.,,PPLDUOHUIL23W,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw3d1f537f/large/PPLDUOHUIL23W.jpg?sw=1200&sh=1200&sfrm=png,in stock,Dúo Aceite Ducha Almendra - L'Occitane en Provence,45.0, ,Regalos>Cofres de Regalo de Cuerpo,https://es.loccitane.com/duo-aceite-ducha-almendra-PPLDUOHUIL23W.html,Almond Shower Oil Duo,,,,,Gifts,not available,Body Gift Boxes
False,adult,new,STANDARD PRODUCT,Herbae par L'OCCITANE,female,11GD250H23,False,LO11GD250H23,L'Occitane en Provence,2747,EUR,"This melting shower gel gently cleanses. Its light and enveloping texture perfumes the skin with a delicate fragrance: green freshness, sunny floral scent and a musky herbal trail, containing a natural extract of broom from the Mediterranean basin.",3253581762653.0,11GD250H23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw7803f1a8/large/11GD250H23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Gel de Ducha Herbae Spartium 250ml - L'Occitane en Provence,16.0,250 ml,Cuerpo>Todos los cuidados de cuerpo,https://es.loccitane.com/gel-de-ducha-herbae-spartium-11GD250H23.html,Herbae Spartium Shower Gel,250ml,,SALES,11.2,Body,not available,All body care products
False,adult,new,TRAVEL SIZE,Verbena,female,15GD070VB21,False,LO15GD070VB21,L'Occitane en Provence,2747,EUR,"Enriched with organic verbena extract from Provence, the shower gel gently cleanses the skin, leaving it scented with a fresh and lemony fragrance.",3253581718711.0,15GD070VB21,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw18e355be/large/15GD070VB21_1.jpg?sw=1200&sh=1200&sfrm=png,in stock,Gel Ducha Verbena 70ml - L'Occitane en Provence,6.0,70 ml,Cuerpo>Gel de ducha,https://es.loccitane.com/gel-ducha-verbena-15GD070VB21.html,Verbena Shower Gel,70ml,,,,Body,not available,Shower gel
False,adult,new,STANDARD PRODUCT,Divina Siempreviva,female,27DC050I23,False,LO27DC050I23,L'Occitane en Provence,Rostro>Cremas hidratantes faciales,EUR,"This global anti-aging treatment is enriched with organic Immortelle extract from Corsica, a natural alternative to Retinol. Reformulated, this cream helps fight the 7 visible signs of aging: wrinkles, firmness, skin density, uneven tone, uneven texture, lack of radiance and now age spots. With its cashmere texture, this cream melts into the skin, nourishes and softens it instantly. Used daily, it visibly reduces the appearance of wrinkles and age spots, improves irregularities in skin tone and texture, and restores firmness and elasticity to the skin. Divina cream infuses energy into the skin, making it more radiant and youthful, while improving its firmness and elasticity, smoothing its texture and providing a more luminous and toned tone. This unique anti-aging face cream is fortified with 4 expertly blended Immortelle extracts:Super Immortelle Extract: a natural alternative to synthetic retinol, equally effective on wrinkles but gentler on the skin. Supports skin architecture and helps increase skin density by stimulating collagen synthesis, resulting in skin renewal and a thicker epidermis. More effective than vitamin C on age-related hyperpigmentation, it reduces melanin production by 53%, for brighter, younger and more even skin.Immortelle oil extract: Rich in omegas 9 and 6, known for their nourishing properties, it keeps skin hydrated and healthy. Immortelle essential oil: A natural antioxidant, twice as powerful as vitamin E, to protect the skin from external aggressions such as air pollution.Immortelle aqueous extract: Rich in polyphenols, this powerful antioxidant helps counteract skin damage caused by external aggressions such as free radicals, pollution and UV rays.",3253581763605.0,27DC050I23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw4f6356ae/large/27DC050I23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Crema Divina Siempreviva 50ml - L'Occitane en Provence,91.0,50 ml,Rostro>Cremas hidratantes faciales,https://es.loccitane.com/crema-divina-siempreviva-50ml-27DC050I23.html,Divine Immortelle Cream 50ml,50ml,Best Seller,,,Face,not available,Facial moisturizers
False,adult,new,BIG SIZE,Flores de Cerezo,female,24GD500C21,False,LO24GD500C21,L'Occitane en Provence,2747,EUR,"This shower gel gently cleanses the skin and envelops it in a fresh, floral and fruity scent reminiscent of infused waters made with fruits and flowers.",3253581749043.0,24GD500C21,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwe10568ac/large/24GD500C21_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Gel de Ducha Flores de Cerezo Infusion Fruitée 500ml - L'Occitane en Provence,28.0,500 ml,Cuerpo>Gel de ducha,https://es.loccitane.com/gel-de-ducha-flores-de-cerezo-infusion-fruitee-500ml-24GD500C21.html,Cherry Blossom Infusion Fruitée Shower Gel 500ml,500ml,,SALES,19.6,Body,not available,Shower gel
False,adult,new,BIG SIZE,Flores de Cerezo,female,24LC500CB21,False,LO24LC500CB21,L'Occitane en Provence,2915,EUR,"Enriched with shea butter, this moisturizing body lotion is quickly absorbed, leaving an iridescent veil on the skin. The skin is moisturized and perfumed with a delicate and fresh floral scent and contains an extract of cherry from Luberon, Provence.",3253581754023.0,24LC500CB21,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw9d1df7b4/large/24LC500CB21.jpg?sw=1200&sh=1200&sfrm=png,in stock,Leche Irisada Flores de Cerezo 500ml - L'Occitane en Provence,44.0,500 ml,Cuerpo>Todos los cuidados de cuerpo,https://es.loccitane.com/leche-irisada-flores-de-cerezo-500ml-24LC500CB21.html,Cherry Blossom Iridescent Milk 500ml,500ml,,,,Body,not available,All body care products
False,adult,new,REFILL,Karité,female,01CMR500K20,False,LO01CMR500K20,L'Occitane en Provence,2915,EUR,"Enriched with shea butter (5%), this soft foaming cream gently cleanses the hands and body to limit the feeling of dry skin.Its easy-to-rinse foam envelops the skin with a delicate and authentic shea butter scent.Tolerance tested under dermatological control.",3253581662724.0,01CMR500K20,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw99d50ba6/large/01CMR500K20.jpg?sw=1200&sh=1200&sfrm=png,in stock,Ecorrecarga Espuma Manos y Cuerpo Karité 500ml - L'Occitane en Provence,21.0,500 ml,Cuerpo>Todos los cuidados de cuerpo,https://es.loccitane.com/ecorrecarga-espuma-manos-y-cuerpo-karite-01CMR500K20.html,Shea Butter Hand and Body Foam Ecorrecharge,500ml,,,,Body,not available,All body care products
False,adult,new,STANDARD PRODUCT,Herbae par L'OCCITANE,female,11LC250H23,False,LO11LC250H23,L'Occitane en Provence,2915,EUR,"Enriched with shea butter, this body milk moisturizes, leaving the skin soft and enveloped in a delicate fragrance: green freshness, sunny floral scent and a musky herbal trail, it contains a natural extract of broom from the Mediterranean basin.",3253581762677.0,11LC250H23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwa31a637a/large/11LC250H23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Leche de Cuerpo Herbae Spartium 250ml - L'Occitane en Provence,25.0,250 ml,Cuerpo>Todos los cuidados de cuerpo,https://es.loccitane.com/leche-de-cuerpo-herbae-spartium-11LC250H23.html,Herbae Spartium Body Milk,250ml,,SALES,17.5,Body,not available,All body care products
False,adult,new,REFILL,Aromacología,female,17RC500E20,False,LO17RC500E20,L'Occitane en Provence,Cabello>Acondicionadores de cabello,EUR,"Formulated without silicone, this conditioner gently detangles hair. Soft and silky, the hair maintains its natural shine.RESPECTS THE NATURAL BALANCE OF THE SCALPTHE HAIR IS SOFT, SMOOTH AND SHINYA cocktail of essential oils associated with a balancing complex of natural origin that provides a unique aromatic experience and true moment of well-being:- 5 essential oils: Lemon, Orange, Rosemary, Chamomile and Lavender essential oil from Haute Provence (Protected Origin Appellation) known for its relaxing properties.- Complex of natural origin sugars: respects and maintains the natural balance of the scalp.Enriched with 100% natural essential oils.Enriched with essential oils: Lemon, Orange, Rosemary, Chamomile and Lavender essential oil of Haute Provence (Protected Origin Appellation) known for its relaxing properties.- Complex of sugars of natural origin: respects and maintains the natural balance of the scalp. Complex of sugars of natural origin: respects and maintains the natural balance of the scalp.Enriched with 100% natural essential oils.Efficacy and satisfaction test on 30 people for 4 weeks in the routine Shampoo and Conditioner Balance and Softness.",3253581679623.0,17RC500E20,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwf228c14a/large/17RC500E20.jpg?sw=1200&sh=1200&sfrm=png,in stock,Ecorrecarga Acondicionador Equilibrio y Suavidad Aromacología 500ml - L'Occitane en Provence,33.0,500 ml,Cabello>Acondicionadores de cabello,https://es.loccitane.com/ecorrecarga-acondicionador-equilibrio-y-suavidad-aromacologia-17RC500E20.html,Ecorrecarga Balancing and Smoothing Conditioner Aromachologie,500ml,,,,Hair,not available,Hair Conditioners
False,adult,new,,,female,PPLDUOMOUSS20W,False,LOPPLDUOMOUSS20W,L'Occitane en Provence,Cuerpo>Ecorrecargas de cuerpo,EUR,Shea Butter Ultra Rich Foam Duo - L'Occitane en Provence,3000000190142.0,PPLDUOMOUSS20W,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw9225c662/large/PPLDUOMOUSS20W.jpg?sw=1200&sh=1200&sfrm=png,in stock,Dúo Espuma Ultra Rica Karité - L'Occitane en Provence,45.0, ,Cuerpo>Ecorrecargas de cuerpo,https://es.loccitane.com/duo-espuma-ultra-rica-karite-PPLDUOMOUSS20W.html,Shea Butter Ultra Rich Foam Duo,,,,,Body,not available,Eco-recharges de cuerpo
False,adult,new,MINI PRODUCT,Aqua Réotier,female,11BH050A18,False,LO11BH050A18,L'Occitane en Provence,7467,EUR,"Light and fresh as the water gushing from the Réotier spring, this thirst-quenching Hydrating Facial Mist combines the properties of calcium-rich water from the Réotier spring with those of hyaluronic acid to hydrate the skin.This beauty water is a real source of freshness to use at any time of the day to durably soothe the skin. It instantly hydrates and energizes the skin. Fresh and radiant, the skin looks revitalized.This invisible formula also helps set makeup during the day.For centuries, a natural spring of water has been flowing in the heart of the mountains of Provence to enrich itself with minerals and gush forth from the Réotier Spring. Thanks to its incredible richness in calcium, this exceptional water helps the skin preserve its barrier function and helps retain moisture. L'OCCITANE combines the powers of this Eau de Provence water with hyaluronic acid in a range of facial treatments for thirsty skin, for a radiant and healthy face.",3253581505465.0,11BH050A18,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw7eed2f22/large/11BH050A18.jpg?sw=1200&sh=1200&sfrm=png,in stock,Bruma Refrescante Hidratante Aqua Réotier 50ml - L'Occitane en Provence,15.0,50 ml,Rostro>Bruma de rostro,https://es.loccitane.com/bruma-refrescante-hidratante-aqua-reotier-11BH050A18.html,Aqua Réotier Refreshing Moisturizing Mist,50ml,,SALES,12.0,Face,not available,Face mist
False,adult,new,TRAVEL SIZE,Aqua Réotier,female,11EH040A19,False,LO11EH040A19,L'Occitane en Provence,2526,EUR,"A pre-moisturizing care with calcium-rich Réotier Spring water that provides a first layer of hydration to the skin and reinforces the moisturizing properties of your face care routine.Its texture as light as water and as smooth as a gel, provides a feeling of freshness and leaves the skin instantly juicy.100% satisfaction rateThe skin is immediately fresher: 89%The skin is awakened and looks revitalized: 100% The skin is immediately hydrated: 93% The product helps to have a natural complexion: 89% Self-assessment of 39 women over 28 daysFor centuries, a natural spring of water has been flowing in the heart of the mountains of Provence to enrich itself with minerals and gush forth from the Source de Réotier. Thanks to its incredible richness in calcium, this exceptional water helps the skin preserve its barrier function and helps retain moisture. L'OCCITANE combines the powers of this water from Provence with hyaluronic acid in a range of facial treatments for thirsty skin, for a radiant and healthy-looking complexion.Beauty tip: combine this Moisturizing Essence with Aqua Réotier Ultra Moisturizing Cream or Aqua Réotier Ultra Moisturizing Gel to reinforce its hydrating properties.1) Aqua Réotier Moisturizing Essence + Aqua Réotier Ultra Moisturizing Gel:After 1h: +133%After 4h: +67%After 8h: +55%2) Aqua Réotier Moisturizing Essence + Aqua Réotier Ultra Moisturizing Cream:After 1h: +109%After 4h: +78%After 8h: +52%By measurement of hydration rate on 13 women with a corneometry test.",3253581567050.0,11EH040A19,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw3b31609d/large/11EH040A19.jpg?sw=1200&sh=1200&sfrm=png,in stock,Esencia de Hidratación Aqua Réotier - Formato de Viaje 40ml - L'Occitane en Provence,7.5,40 ml,Rostro>Limpiador & tónico de rostro,https://es.loccitane.com/esencia-de-hidratacion-aqua-reotier---formato-de-viaje-11EH040A19.html,Aqua Réotier Moisturizing Essence - Travel Format,40ml,,SALES,5.25,Face,not available,Face cleanser & toner
